+ 1.966576 4 1 ack 40 ------- 1 5.0 2.0 33 112
- 1.966576 4 1 ack 40 ------- 1 5.0 2.0 33 112
r 1.96736 1 2 ack 40 ------- 1 5.0 2.0 32 104
+ 1.96736 2 1 tcp 1040 ------- 1 2.0 5.0 52 113
- 1.96736 2 1 tcp 1040 ------- 1 2.0 5.0 52 113
- 1.971408 1 4 tcp 1040 ------- 1 2.0 5.0 43 93
r 1.973152 4 5 tcp 1040 ------- 1 2.0 5.0 39 85
+ 1.973152 5 4 ack 40 ------- 1 5.0 2.0 33 114
- 1.973152 5 4 ack 40 ------- 1 5.0 2.0 33 114
r 1.973936 4 1 ack 40 ------- 1 5.0 2.0 33 106
+ 1.973936 1 2 ack 40 ------- 1 5.0 2.0 33 106
- 1.973936 1 2 ack 40 ------- 1 5.0 2.0 33 106
r 1.978128 1 4 tcp 1040 ------- 1 2.0 5.0 40 87
+ 1.978128 4 5 tcp 1040 ------- 1 2.0 5.0 40 87
- 1.978128 4 5 tcp 1040 ------- 1 2.0 5.0 40 87
r 1.979024 2 1 tcp 1040 ------- 1 2.0 5.0 52 113
+ 1.979024 1 4 tcp 1040 ------- 1 2.0 5.0 52 113
r 1.983216 5 4 ack 40 ------- 1 5.0 2.0 33 114
+ 1.983216 4 1 ack 40 ------- 1 5.0 2.0 33 114
- 1.983216 4 1 ack 40 ------- 1 5.0 2.0 33 114
r 1.984 1 2 ack 40 ------- 1 5.0 2.0 33 106
+ 1.984 2 1 tcp 1040 ------- 1 2.0 5.0 53 115
- 1.984 2 1 tcp 1040 ------- 1 2.0 5.0 53 115
- 1.988048 1 4 tcp 1040 ------- 1 2.0 5.0 44 95
r 1.989792 4 5 tcp 1040 ------- 1 2.0 5.0 40 87
+ 1.989792 5 4 ack 40 ------- 1 5.0 2.0 33 116
- 1.989792 5 4 ack 40 ------- 1 5.0 2.0 33 116
r 1.990576 4 1 ack 40 ------- 1 5.0 2.0 33 110
+ 1.990576 1 2 ack 40 ------- 1 5.0 2.0 33 110
- 1.990576 1 2 ack 40 ------- 1 5.0 2.0 33 110
r 1.994768 1 4 tcp 1040 ------- 1 2.0 5.0 41 89
+ 1.994768 4 5 tcp 1040 ------- 1 2.0 5.0 41 89
- 1.994768 4 5 tcp 1040 ------- 1 2.0 5.0 41 89
r 1.995664 2 1 tcp 1040 ------- 1 2.0 5.0 53 115
+ 1.995664 1 4 tcp 1040 ------- 1 2.0 5.0 53 115
r 1.999856 5 4 ack 40 ------- 1 5.0 2.0 33 116
+ 1.999856 4 1 ack 40 ------- 1 5.0 2.0 33 116
- 1.999856 4 1 ack 40 ------- 1 5.0 2.0 33 116
r 2.00064 1 2 ack 40 ------- 1 5.0 2.0 33 110
- 2.004688 1 4 tcp 1040 ------- 1 2.0 5.0 45 97
r 2.006432 4 5 tcp 1040 ------- 1 2.0 5.0 41 89
+ 2.006432 5 4 ack 40 ------- 1 5.0 2.0 33 117
- 2.006432 5 4 ack 40 ------- 1 5.0 2.0 33 117
r 2.007216 4 1 ack 40 ------- 1 5.0 2.0 33 112
+ 2.007216 1 2 ack 40 ------- 1 5.0 2.0 33 112
- 2.007216 1 2 ack 40 ------- 1 5.0 2.0 33 112
r 2.011408 1 4 tcp 1040 ------- 1 2.0 5.0 42 91
+ 2.011408 4 5 tcp 1040 ------- 1 2.0 5.0 42 91
- 2.011408 4 5 tcp 1040 ------- 1 2.0 5.0 42 91
r 2.016496 5 4 ack 40 ------- 1 5.0 2.0 33 117
+ 2.016496 4 1 ack 40 ------- 1 5.0 2.0 33 117
- 2.016496 4 1 ack 40 ------- 1 5.0 2.0 33 117
r 2.01728 1 2 ack 40 ------- 1 5.0 2.0 33 112
- 2.021328 1 4 tcp 1040 ------- 1 2.0 5.0 46 99
r 2.023072 4 5 tcp 1040 ------- 1 2.0 5.0 42 91
+ 2.023072 5 4 ack 40 ------- 1 5.0 2.0 33 118
- 2.023072 5 4 ack 40 ------- 1 5.0 2.0 33 118
r 2.023856 4 1 ack 40 ------- 1 5.0 2.0 33 114
+ 2.023856 1 2 ack 40 ------- 1 5.0 2.0 33 114
- 2.023856 1 2 ack 40 ------- 1 5.0 2.0 33 114
r 2.028048 1 4 tcp 1040 ------- 1 2.0 5.0 43 93
+ 2.028048 4 5 tcp 1040 ------- 1 2.0 5.0 43 93
- 2.028048 4 5 tcp 1040 ------- 1 2.0 5.0 43 93
r 2.033136 5 4 ack 40 ------- 1 5.0 2.0 33 118
+ 2.033136 4 1 ack 40 ------- 1 5.0 2.0 33 118
- 2.033136 4 1 ack 40 ------- 1 5.0 2.0 33 118
r 2.03392 1 2 ack 40 ------- 1 5.0 2.0 33 114
+ 2.03392 2 1 tcp 1040 ---A--- 1 2.0 5.0 34 119
- 2.03392 2 1 tcp 1040 ---A--- 1 2.0 5.0 34 119
- 2.037968 1 4 tcp 1040 ------- 1 2.0 5.0 47 101
r 2.039712 4 5 tcp 1040 ------- 1 2.0 5.0 43 93
+ 2.039712 5 4 ack 40 ------- 1 5.0 2.0 33 120
- 2.039712 5 4 ack 40 ------- 1 5.0 2.0 33 120
r 2.040496 4 1 ack 40 ------- 1 5.0 2.0 33 116
+ 2.040496 1 2 ack 40 ------- 1 5.0 2.0 33 116
- 2.040496 1 2 ack 40 ------- 1 5.0 2.0 33 116
r 2.044688 1 4 tcp 1040 ------- 1 2.0 5.0 44 95
+ 2.044688 4 5 tcp 1040 ------- 1 2.0 5.0 44 95
- 2.044688 4 5 tcp 1040 ------- 1 2.0 5.0 44 95
r 2.045584 2 1 tcp 1040 ---A--- 1 2.0 5.0 34 119
+ 2.045584 1 4 tcp 1040 ---A--- 1 2.0 5.0 34 119
r 2.049776 5 4 ack 40 ------- 1 5.0 2.0 33 120
+ 2.049776 4 1 ack 40 ------- 1 5.0 2.0 33 120
- 2.049776 4 1 ack 40 ------- 1 5.0 2.0 33 120
r 2.05056 1 2 ack 40 ------- 1 5.0 2.0 33 116
- 2.054608 1 4 tcp 1040 ------- 1 2.0 5.0 48 103
r 2.056352 4 5 tcp 1040 ------- 1 2.0 5.0 44 95
+ 2.056352 5 4 ack 40 ------- 1 5.0 2.0 33 121
- 2.056352 5 4 ack 40 ------- 1 5.0 2.0 33 121
r 2.057136 4 1 ack 40 ------- 1 5.0 2.0 33 117
+ 2.057136 1 2 ack 40 ------- 1 5.0 2.0 33 117
- 2.057136 1 2 ack 40 ------- 1 5.0 2.0 33 117
r 2.061328 1 4 tcp 1040 ------- 1 2.0 5.0 45 97
+ 2.061328 4 5 tcp 1040 ------- 1 2.0 5.0 45 97
- 2.061328 4 5 tcp 1040 ------- 1 2.0 5.0 45 97
r 2.066416 5 4 ack 40 ------- 1 5.0 2.0 33 121
+ 2.066416 4 1 ack 40 ------- 1 5.0 2.0 33 121
- 2.066416 4 1 ack 40 ------- 1 5.0 2.0 33 121
r 2.0672 1 2 ack 40 ------- 1 5.0 2.0 33 117
- 2.071248 1 4 tcp 1040 ------- 1 2.0 5.0 49 105
r 2.072992 4 5 tcp 1040 ------- 1 2.0 5.0 45 97
+ 2.072992 5 4 ack 40 ------- 1 5.0 2.0 33 122
- 2.072992 5 4 ack 40 ------- 1 5.0 2.0 33 122
r 2.073776 4 1 ack 40 ------- 1 5.0 2.0 33 118
+ 2.073776 1 2 ack 40 ------- 1 5.0 2.0 33 118
- 2.073776 1 2 ack 40 ------- 1 5.0 2.0 33 118
r 2.077968 1 4 tcp 1040 ------- 1 2.0 5.0 46 99
+ 2.077968 4 5 tcp 1040 ------- 1 2.0 5.0 46 99
- 2.077968 4 5 tcp 1040 ------- 1 2.0 5.0 46 99
r 2.083056 5 4 ack 40 ------- 1 5.0 2.0 33 122
+ 2.083056 4 1 ack 40 ------- 1 5.0 2.0 33 122
- 2.083056 4 1 ack 40 ------- 1 5.0 2.0 33 122
r 2.08384 1 2 ack 40 ------- 1 5.0 2.0 33 118
- 2.087888 1 4 tcp 1040 ------- 1 2.0 5.0 50 108
r 2.089632 4 5 tcp 1040 ------- 1 2.0 5.0 46 99
+ 2.089632 5 4 ack 40 ------- 1 5.0 2.0 33 123
- 2.089632 5 4 ack 40 ------- 1 5.0 2.0 33 123
r 2.090416 4 1 ack 40 ------- 1 5.0 2.0 33 120
+ 2.090416 1 2 ack 40 ------- 1 5.0 2.0 33 120
- 2.090416 1 2 ack 40 ------- 1 5.0 2.0 33 120
r 2.094608 1 4 tcp 1040 ------- 1 2.0 5.0 47 101
+ 2.094608 4 5 tcp 1040 ------- 1 2.0 5.0 47 101
- 2.094608 4 5 tcp 1040 ------- 1 2.0 5.0 47 101
r 2.099696 5 4 ack 40 ------- 1 5.0 2.0 33 123
+ 2.099696 4 1 ack 40 ------- 1 5.0 2.0 33 123
- 2.099696 4 1 ack 40 ------- 1 5.0 2.0 33 123
r 2.10048 1 2 ack 40 ------- 1 5.0 2.0 33 120
- 2.104528 1 4 tcp 1040 ------- 1 2.0 5.0 51 111
r 2.106272 4 5 tcp 1040 ------- 1 2.0 5.0 47 101
+ 2.106272 5 4 ack 40 ------- 1 5.0 2.0 33 124
- 2.106272 5 4 ack 40 ------- 1 5.0 2.0 33 124
r 2.107056 4 1 ack 40 ------- 1 5.0 2.0 33 121
+ 2.107056 1 2 ack 40 ------- 1 5.0 2.0 33 121
- 2.107056 1 2 ack 40 ------- 1 5.0 2.0 33 121
r 2.111248 1 4 tcp 1040 ------- 1 2.0 5.0 48 103
+ 2.111248 4 5 tcp 1040 ------- 1 2.0 5.0 48 103
- 2.111248 4 5 tcp 1040 ------- 1 2.0 5.0 48 103
r 2.116336 5 4 ack 40 ------- 1 5.0 2.0 33 124
+ 2.116336 4 1 ack 40 ------- 1 5.0 2.0 33 124
- 2.116336 4 1 ack 40 ------- 1 5.0 2.0 33 124
r 2.11712 1 2 ack 40 ------- 1 5.0 2.0 33 121
- 2.121168 1 4 tcp 1040 ------- 1 2.0 5.0 52 113
r 2.122912 4 5 tcp 1040 ------- 1 2.0 5.0 48 103
+ 2.122912 5 4 ack 40 ------- 1 5.0 2.0 33 125
- 2.122912 5 4 ack 40 ------- 1 5.0 2.0 33 125
r 2.123696 4 1 ack 40 ------- 1 5.0 2.0 33 122
+ 2.123696 1 2 ack 40 ------- 1 5.0 2.0 33 122
- 2.123696 1 2 ack 40 ------- 1 5.0 2.0 33 122
r 2.127888 1 4 tcp 1040 ------- 1 2.0 5.0 49 105
+ 2.127888 4 5 tcp 1040 ------- 1 2.0 5.0 49 105
- 2.127888 4 5 tcp 1040 ------- 1 2.0 5.0 49 105
r 2.132976 5 4 ack 40 ------- 1 5.0 2.0 33 125
+ 2.132976 4 1 ack 40 ------- 1 5.0 2.0 33 125
- 2.132976 4 1 ack 40 ------- 1 5.0 2.0 33 125
+ 2.133693 2 1 rtProtoDV 6 ------- 0 2.2 1.1 -1 126
- 2.133693 2 1 rtProtoDV 6 ------- 0 2.2 1.1 -1 126
r 2.13376 1 2 ack 40 ------- 1 5.0 2.0 33 122
- 2.137808 1 4 tcp 1040 ------- 1 2.0 5.0 53 115
r 2.139552 4 5 tcp 1040 ------- 1 2.0 5.0 49 105
+ 2.139552 5 4 ack 40 ------- 1 5.0 2.0 33 127
- 2.139552 5 4 ack 40 ------- 1 5.0 2.0 33 127
r 2.140336 4 1 ack 40 ------- 1 5.0 2.0 33 123
+ 2.140336 1 2 ack 40 ------- 1 5.0 2.0 33 123
- 2.140336 1 2 ack 40 ------- 1 5.0 2.0 33 123
r 2.143702 2 1 rtProtoDV 6 ------- 0 2.2 1.1 -1 126
r 2.144528 1 4 tcp 1040 ------- 1 2.0 5.0 50 108
+ 2.144528 4 5 tcp 1040 ------- 1 2.0 5.0 50 108
- 2.144528 4 5 tcp 1040 ------- 1 2.0 5.0 50 108
r 2.149616 5 4 ack 40 ------- 1 5.0 2.0 33 127
+ 2.149616 4 1 ack 40 ------- 1 5.0 2.0 33 127
- 2.149616 4 1 ack 40 ------- 1 5.0 2.0 33 127
r 2.1504 1 2 ack 40 ------- 1 5.0 2.0 33 123
- 2.154448 1 4 tcp 1040 ---A--- 1 2.0 5.0 34 119
r 2.156192 4 5 tcp 1040 ------- 1 2.0 5.0 50 108
+ 2.156192 5 4 ack 40 ------- 1 5.0 2.0 33 128
- 2.156192 5 4 ack 40 ------- 1 5.0 2.0 33 128
r 2.156976 4 1 ack 40 ------- 1 5.0 2.0 33 124
+ 2.156976 1 2 ack 40 ------- 1 5.0 2.0 33 124
- 2.156976 1 2 ack 40 ------- 1 5.0 2.0 33 124
r 2.161168 1 4 tcp 1040 ------- 1 2.0 5.0 51 111
+ 2.161168 4 5 tcp 1040 ------- 1 2.0 5.0 51 111
- 2.161168 4 5 tcp 1040 ------- 1 2.0 5.0 51 111
r 2.166256 5 4 ack 40 ------- 1 5.0 2.0 33 128
+ 2.166256 4 1 ack 40 ------- 1 5.0 2.0 33 128
- 2.166256 4 1 ack 40 ------- 1 5.0 2.0 33 128
r 2.16704 1 2 ack 40 ------- 1 5.0 2.0 33 124
r 2.172832 4 5 tcp 1040 ------- 1 2.0 5.0 51 111
+ 2.172832 5 4 ack 40 ------- 1 5.0 2.0 33 129
- 2.172832 5 4 ack 40 ------- 1 5.0 2.0 33 129
r 2.173616 4 1 ack 40 ------- 1 5.0 2.0 33 125
+ 2.173616 1 2 ack 40 ------- 1 5.0 2.0 33 125
- 2.173616 1 2 ack 40 ------- 1 5.0 2.0 33 125
r 2.177808 1 4 tcp 1040 ------- 1 2.0 5.0 52 113
+ 2.177808 4 5 tcp 1040 ------- 1 2.0 5.0 52 113
- 2.177808 4 5 tcp 1040 ------- 1 2.0 5.0 52 113
r 2.182896 5 4 ack 40 ------- 1 5.0 2.0 33 129
+ 2.182896 4 1 ack 40 ------- 1 5.0 2.0 33 129
- 2.182896 4 1 ack 40 ------- 1 5.0 2.0 33 129
r 2.18368 1 2 ack 40 ------- 1 5.0 2.0 33 125
r 2.189472 4 5 tcp 1040 ------- 1 2.0 5.0 52 113
+ 2.189472 5 4 ack 40 ------- 1 5.0 2.0 33 130
- 2.189472 5 4 ack 40 ------- 1 5.0 2.0 33 130
r 2.190256 4 1 ack 40 ------- 1 5.0 2.0 33 127
+ 2.190256 1 2 ack 40 ------- 1 5.0 2.0 33 127
- 2.190256 1 2 ack 40 ------- 1 5.0 2.0 33 127
r 2.194448 1 4 tcp 1040 ------- 1 2.0 5.0 53 115
+ 2.194448 4 5 tcp 1040 ------- 1 2.0 5.0 53 115
- 2.194448 4 5 tcp 1040 ------- 1 2.0 5.0 53 115
r 2.199536 5 4 ack 40 ------- 1 5.0 2.0 33 130
+ 2.199536 4 1 ack 40 ------- 1 5.0 2.0 33 130
- 2.199536 4 1 ack 40 ------- 1 5.0 2.0 33 130
r 2.20032 1 2 ack 40 ------- 1 5.0 2.0 33 127
+ 2.201572 1 0 rtProtoDV 6 ------- 0 1.1 0.2 -1 131
- 2.201572 1 0 rtProtoDV 6 ------- 0 1.1 0.2 -1 131
+ 2.201572 1 2 rtProtoDV 6 ------- 0 1.1 2.2 -1 132
- 2.201572 1 2 rtProtoDV 6 ------- 0 1.1 2.2 -1 132
+ 2.201572 1 4 rtProtoDV 6 ------- 0 1.1 4.1 -1 133
- 2.201572 1 4 rtProtoDV 6 ------- 0 1.1 4.1 -1 133
r 2.206112 4 5 tcp 1040 ------- 1 2.0 5.0 53 115
+ 2.206112 5 4 ack 40 ------- 1 5.0 2.0 33 134
- 2.206112 5 4 ack 40 ------- 1 5.0 2.0 33 134
r 2.206896 4 1 ack 40 ------- 1 5.0 2.0 33 128
+ 2.206896 1 2 ack 40 ------- 1 5.0 2.0 33 128
- 2.206896 1 2 ack 40 ------- 1 5.0 2.0 33 128
r 2.211088 1 4 tcp 1040 ---A--- 1 2.0 5.0 34 119
+ 2.211088 4 5 tcp 1040 ---A--- 1 2.0 5.0 34 119
- 2.211088 4 5 tcp 1040 ---A--- 1 2.0 5.0 34 119
r 2.211582 1 0 rtProtoDV 6 ------- 0 1.1 0.2 -1 131
r 2.211582 1 2 rtProtoDV 6 ------- 0 1.1 2.2 -1 132
r 2.216176 5 4 ack 40 ------- 1 5.0 2.0 33 134
+ 2.216176 4 1 ack 40 ------- 1 5.0 2.0 33 134
- 2.216176 4 1 ack 40 ------- 1 5.0 2.0 33 134
r 2.21696 1 2 ack 40 ------- 1 5.0 2.0 33 128
r 2.222752 4 5 tcp 1040 ---A--- 1 2.0 5.0 34 119
+ 2.222752 5 4 ack 40 ------- 1 5.0 2.0 35 135
- 2.222752 5 4 ack 40 ------- 1 5.0 2.0 35 135
r 2.223536 4 1 ack 40 ------- 1 5.0 2.0 33 129
+ 2.223536 1 2 ack 40 ------- 1 5.0 2.0 33 129
- 2.223536 1 2 ack 40 ------- 1 5.0 2.0 33 129
r 2.232816 5 4 ack 40 ------- 1 5.0 2.0 35 135
+ 2.232816 4 1 ack 40 ------- 1 5.0 2.0 35 135
- 2.232816 4 1 ack 40 ------- 1 5.0 2.0 35 135
r 2.2336 1 2 ack 40 ------- 1 5.0 2.0 33 129
r 2.240176 4 1 ack 40 ------- 1 5.0 2.0 33 130
+ 2.240176 1 2 ack 40 ------- 1 5.0 2.0 33 130
- 2.240176 1 2 ack 40 ------- 1 5.0 2.0 33 130
r 2.241668 1 4 rtProtoDV 6 ------- 0 1.1 4.1 -1 133
r 2.25024 1 2 ack 40 ------- 1 5.0 2.0 33 130
r 2.256816 4 1 ack 40 ------- 1 5.0 2.0 33 134
+ 2.256816 1 2 ack 40 ------- 1 5.0 2.0 33 134
- 2.256816 1 2 ack 40 ------- 1 5.0 2.0 33 134
r 2.26688 1 2 ack 40 ------- 1 5.0 2.0 33 134
r 2.273456 4 1 ack 40 ------- 1 5.0 2.0 35 135
+ 2.273456 1 2 ack 40 ------- 1 5.0 2.0 35 135
- 2.273456 1 2 ack 40 ------- 1 5.0 2.0 35 135
+ 2.276133 4 1 rtProtoDV 6 ------- 0 4.1 1.1 -1 136
- 2.276133 4 1 rtProtoDV 6 ------- 0 4.1 1.1 -1 136
+ 2.276133 4 3 rtProtoDV 6 ------- 0 4.1 3.2 -1 137
- 2.276133 4 3 rtProtoDV 6 ------- 0 4.1 3.2 -1 137
+ 2.276133 4 5 rtProtoDV 6 ------- 0 4.1 5.2 -1 138
- 2.276133 4 5 rtProtoDV 6 ------- 0 4.1 5.2 -1 138
r 2.28352 1 2 ack 40 ------- 1 5.0 2.0 35 135
r 2.286142 4 3 rtProtoDV 6 ------- 0 4.1 3.2 -1 137
r 2.286142 4 5 rtProtoDV 6 ------- 0 4.1 5.2 -1 138
r 2.316229 4 1 rtProtoDV 6 ------- 0 4.1 1.1 -1 136
+ 2.534107 5 4 rtProtoDV 6 ------- 0 5.2 4.1 -1 139
- 2.534107 5 4 rtProtoDV 6 ------- 0 5.2 4.1 -1 139
r 2.544117 5 4 rtProtoDV 6 ------- 0 5.2 4.1 -1 139
+ 2.67352 2 1 tcp 1040 ---A--- 1 2.0 5.0 36 140
- 2.67352 2 1 tcp 1040 ---A--- 1 2.0 5.0 36 140
r 2.685184 2 1 tcp 1040 ---A--- 1 2.0 5.0 36 140
+ 2.685184 1 4 tcp 1040 ---A--- 1 2.0 5.0 36 140
- 2.685184 1 4 tcp 1040 ---A--- 1 2.0 5.0 36 140
r 2.741824 1 4 tcp 1040 ---A--- 1 2.0 5.0 36 140
+ 2.741824 4 5 tcp 1040 ---A--- 1 2.0 5.0 36 140
- 2.741824 4 5 tcp 1040 ---A--- 1 2.0 5.0 36 140
r 2.753488 4 5 tcp 1040 ---A--- 1 2.0 5.0 36 140
+ 2.753488 5 4 ack 40 ------- 1 5.0 2.0 37 141
- 2.753488 5 4 ack 40 ------- 1 5.0 2.0 37 141
r 2.763552 5 4 ack 40 ------- 1 5.0 2.0 37 141
+ 2.763552 4 1 ack 40 ------- 1 5.0 2.0 37 141
- 2.763552 4 1 ack 40 ------- 1 5.0 2.0 37 141
r 2.804192 4 1 ack 40 ------- 1 5.0 2.0 37 141
+ 2.804192 1 2 ack 40 ------- 1 5.0 2.0 37 141
- 2.804192 1 2 ack 40 ------- 1 5.0 2.0 37 141
r 2.814256 1 2 ack 40 ------- 1 5.0 2.0 37 141
+ 2.814256 2 1 tcp 1040 ------- 1 2.0 5.0 38 142
- 2.814256 2 1 tcp 1040 ------- 1 2.0 5.0 38 142
+ 2.814256 2 1 tcp 1040 ------- 1 2.0 5.0 39 143
- 2.81592 2 1 tcp 1040 ------- 1 2.0 5.0 39 143
r 2.82592 2 1 tcp 1040 ------- 1 2.0 5.0 38 142
+ 2.82592 1 4 tcp 1040 ------- 1 2.0 5.0 38 142
- 2.82592 1 4 tcp 1040 ------- 1 2.0 5.0 38 142
r 2.827584 2 1 tcp 1040 ------- 1 2.0 5.0 39 143
+ 2.827584 1 4 tcp 1040 ------- 1 2.0 5.0 39 143
- 2.84256 1 4 tcp 1040 ------- 1 2.0 5.0 39 143
r 2.88256 1 4 tcp 1040 ------- 1 2.0 5.0 38 142
+ 2.88256 4 5 tcp 1040 ------- 1 2.0 5.0 38 142
- 2.88256 4 5 tcp 1040 ------- 1 2.0 5.0 38 142
r 2.894224 4 5 tcp 1040 ------- 1 2.0 5.0 38 142
+ 2.894224 5 4 ack 40 ------- 1 5.0 2.0 53 144
- 2.894224 5 4 ack 40 ------- 1 5.0 2.0 53 144
r 2.8992 1 4 tcp 1040 ------- 1 2.0 5.0 39 143
+ 2.8992 4 5 tcp 1040 ------- 1 2.0 5.0 39 143
- 2.8992 4 5 tcp 1040 ------- 1 2.0 5.0 39 143
r 2.904288 5 4 ack 40 ------- 1 5.0 2.0 53 144
+ 2.904288 4 1 ack 40 ------- 1 5.0 2.0 53 144
- 2.904288 4 1 ack 40 ------- 1 5.0 2.0 53 144
r 2.910864 4 5 tcp 1040 ------- 1 2.0 5.0 39 143
+ 2.910864 5 4 ack 40 ------- 1 5.0 2.0 53 145
- 2.910864 5 4 ack 40 ------- 1 5.0 2.0 53 145
r 2.920928 5 4 ack 40 ------- 1 5.0 2.0 53 145
+ 2.920928 4 1 ack 40 ------- 1 5.0 2.0 53 145
- 2.920928 4 1 ack 40 ------- 1 5.0 2.0 53 145
r 2.944928 4 1 ack 40 ------- 1 5.0 2.0 53 144
+ 2.944928 1 2 ack 40 ------- 1 5.0 2.0 53 144
- 2.944928 1 2 ack 40 ------- 1 5.0 2.0 53 144
r 2.954992 1 2 ack 40 ------- 1 5.0 2.0 53 144
+ 2.954992 2 1 tcp 1040 ------- 1 2.0 5.0 54 146
- 2.954992 2 1 tcp 1040 ------- 1 2.0 5.0 54 146
+ 2.954992 2 1 tcp 1040 ------- 1 2.0 5.0 55 147
+ 2.954992 2 1 tcp 1040 ------- 1 2.0 5.0 56 148
- 2.956656 2 1 tcp 1040 ------- 1 2.0 5.0 55 147
- 2.95832 2 1 tcp 1040 ------- 1 2.0 5.0 56 148
r 2.961568 4 1 ack 40 ------- 1 5.0 2.0 53 145
+ 2.961568 1 2 ack 40 ------- 1 5.0 2.0 53 145
- 2.961568 1 2 ack 40 ------- 1 5.0 2.0 53 145
r 2.966656 2 1 tcp 1040 ------- 1 2.0 5.0 54 146
+ 2.966656 1 4 tcp 1040 ------- 1 2.0 5.0 54 146
- 2.966656 1 4 tcp 1040 ------- 1 2.0 5.0 54 146
r 2.96832 2 1 tcp 1040 ------- 1 2.0 5.0 55 147
+ 2.96832 1 4 tcp 1040 ------- 1 2.0 5.0 55 147
r 2.969984 2 1 tcp 1040 ------- 1 2.0 5.0 56 148
+ 2.969984 1 4 tcp 1040 ------- 1 2.0 5.0 56 148
r 2.971632 1 2 ack 40 ------- 1 5.0 2.0 53 145
+ 2.971632 2 1 tcp 1040 ------- 1 2.0 5.0 57 149
- 2.971632 2 1 tcp 1040 ------- 1 2.0 5.0 57 149
- 2.983296 1 4 tcp 1040 ------- 1 2.0 5.0 55 147
r 2.983296 2 1 tcp 1040 ------- 1 2.0 5.0 57 149
+ 2.983296 1 4 tcp 1040 ------- 1 2.0 5.0 57 149
- 2.999936 1 4 tcp 1040 ------- 1 2.0 5.0 56 148
- 3.016576 1 4 tcp 1040 ------- 1 2.0 5.0 57 149
r 3.023296 1 4 tcp 1040 ------- 1 2.0 5.0 54 146
+ 3.023296 4 5 tcp 1040 ------- 1 2.0 5.0 54 146
- 3.023296 4 5 tcp 1040 ------- 1 2.0 5.0 54 146
r 3.03496 4 5 tcp 1040 ------- 1 2.0 5.0 54 146
+ 3.03496 5 4 ack 40 ------- 1 5.0 2.0 54 150
- 3.03496 5 4 ack 40 ------- 1 5.0 2.0 54 150
r 3.039936 1 4 tcp 1040 ------- 1 2.0 5.0 55 147
+ 3.039936 4 5 tcp 1040 ------- 1 2.0 5.0 55 147
- 3.039936 4 5 tcp 1040 ------- 1 2.0 5.0 55 147
r 3.045024 5 4 ack 40 ------- 1 5.0 2.0 54 150
+ 3.045024 4 1 ack 40 ------- 1 5.0 2.0 54 150
- 3.045024 4 1 ack 40 ------- 1 5.0 2.0 54 150
r 3.0516 4 5 tcp 1040 ------- 1 2.0 5.0 55 147
+ 3.0516 5 4 ack 40 ------- 1 5.0 2.0 55 151
- 3.0516 5 4 ack 40 ------- 1 5.0 2.0 55 151
r 3.056576 1 4 tcp 1040 ------- 1 2.0 5.0 56 148
+ 3.056576 4 5 tcp 1040 ------- 1 2.0 5.0 56 148
- 3.056576 4 5 tcp 1040 ------- 1 2.0 5.0 56 148
r 3.061664 5 4 ack 40 ------- 1 5.0 2.0 55 151
+ 3.061664 4 1 ack 40 ------- 1 5.0 2.0 55 151
- 3.061664 4 1 ack 40 ------- 1 5.0 2.0 55 151
r 3.06824 4 5 tcp 1040 ------- 1 2.0 5.0 56 148
+ 3.06824 5 4 ack 40 ------- 1 5.0 2.0 56 152
- 3.06824 5 4 ack 40 ------- 1 5.0 2.0 56 152
r 3.073216 1 4 tcp 1040 ------- 1 2.0 5.0 57 149
+ 3.073216 4 5 tcp 1040 ------- 1 2.0 5.0 57 149
- 3.073216 4 5 tcp 1040 ------- 1 2.0 5.0 57 149
r 3.078304 5 4 ack 40 ------- 1 5.0 2.0 56 152
+ 3.078304 4 1 ack 40 ------- 1 5.0 2.0 56 152
- 3.078304 4 1 ack 40 ------- 1 5.0 2.0 56 152
r 3.08488 4 5 tcp 1040 ------- 1 2.0 5.0 57 149
+ 3.08488 5 4 ack 40 ------- 1 5.0 2.0 57 153
- 3.08488 5 4 ack 40 ------- 1 5.0 2.0 57 153
r 3.085664 4 1 ack 40 ------- 1 5.0 2.0 54 150
+ 3.085664 1 2 ack 40 ------- 1 5.0 2.0 54 150
- 3.085664 1 2 ack 40 ------- 1 5.0 2.0 54 150
r 3.094944 5 4 ack 40 ------- 1 5.0 2.0 57 153
+ 3.094944 4 1 ack 40 ------- 1 5.0 2.0 57 153
- 3.094944 4 1 ack 40 ------- 1 5.0 2.0 57 153
r 3.095728 1 2 ack 40 ------- 1 5.0 2.0 54 150
+ 3.095728 2 1 tcp 1040 ------- 1 2.0 5.0 58 154
- 3.095728 2 1 tcp 1040 ------- 1 2.0 5.0 58 154
+ 3.1 0 1 tcp 40 ---A--- 1 0.0 3.0 0 155
- 3.1 0 1 tcp 40 ---A--- 1 0.0 3.0 0 155
r 3.102304 4 1 ack 40 ------- 1 5.0 2.0 55 151
+ 3.102304 1 2 ack 40 ------- 1 5.0 2.0 55 151
- 3.102304 1 2 ack 40 ------- 1 5.0 2.0 55 151
r 3.107392 2 1 tcp 1040 ------- 1 2.0 5.0 58 154
+ 3.107392 1 4 tcp 1040 ------- 1 2.0 5.0 58 154
- 3.107392 1 4 tcp 1040 ------- 1 2.0 5.0 58 154
r 3.110064 0 1 tcp 40 ---A--- 1 0.0 3.0 0 155
